COREF,start_token,end_token,prop,cat,text
124,99394,99394,PROP,PER,Sage
3940,99398,99399,NOM,PER,The aide
232,99401,99401,PRON,PER,me
3939,99407,99407,PRON,PER,He
3943,99417,99417,PRON,PER,we
3944,99420,99423,NOM,FAC,the main 323 building
3944,99425,99425,PRON,FAC,It
3945,99427,99429,NOM,FAC,a generic hospital
232,99431,99431,PRON,PER,I
3946,99437,99438,NOM,PER,the patients
232,99447,99447,PRON,PER,I
3947,99459,99463,NOM,FAC,an asylum for insane people
3948,99462,99463,NOM,PER,insane people
232,99465,99465,PRON,PER,I
124,99470,99470,PROP,PER,Sage
124,99476,99476,PRON,PER,her
797,99476,99477,NOM,PER,her family
124,99480,99480,PRON,PER,her
124,99485,99485,PRON,PER,she
360,99489,99489,NOM,PER,people
232,99494,99494,PRON,PER,I
232,99496,99496,PRON,PER,my
232,99503,99503,PRON,PER,me
232,99512,99512,PRON,PER,I
3951,99519,99521,NOM,FAC,conference room a
3952,99523,99525,NOM,FAC,a bare room
3953,99538,99543,NOM,PER,a plain woman of about fifty
232,99553,99553,PRON,PER,I
3953,99556,99556,PRON,PER,she
3953,99560,99560,PRON,PER,her
2107,99568,99568,PRON,PER,us
3940,99571,99572,NOM,PER,The aide
2108,99577,99577,PRON,PER,him
0,99580,99580,PRON,PER,I
233,99582,99583,PROP,PER,Dr. McGregor
3953,99586,99586,PRON,PER,she
233,99596,99596,PRON,PER,You
0,99599,99599,PRON,PER,me
234,99600,99600,PROP,PER,Sally
233,99603,99603,PRON,PER,you
2108,99607,99607,PRON,PER,I
2108,99614,99614,NOM,PER,Doctor
3953,99617,99617,PRON,PER,She
2108,99620,99620,PRON,PER,me
2108,99627,99627,PRON,PER,I
3953,99630,99630,PRON,PER,she
124,99633,99633,PROP,PER,Sage
2108,99636,99636,PRON,PER,I
2108,99640,99640,PRON,PER,myself
2108,99644,99644,PRON,PER,my
108,99649,99649,PROP,PER,Logan
0,99652,99652,PRON,PER,I
108,99654,99654,PRON,PER,you
124,99656,99656,PROP,PER,Sage
2109,99656,99658,NOM,PER,Sage ’s therapist
0,99660,99660,PRON,PER,I
124,99665,99665,PRON,PER,her
0,99680,99680,PRON,PER,I
124,99683,99683,PRON,PER,her
124,99686,99686,PRON,PER,her
0,99691,99691,PRON,PER,I
2110,99696,99697,NOM,FAC,this hospital
0,99700,99700,PRON,PER,I
176,99707,99708,PROP,PER,Mr. Hendricks
124,99711,99711,PROP,PER,Sage
2109,99711,99713,NOM,PER,Sage ’s therapist
124,99718,99718,PROP,PER,Sage
411,99722,99722,NOM,FAC,here
2108,99724,99724,NOM,PER,Doctor
344,99727,99727,NOM,PER,Someone
233,99733,99734,PROP,PER,Dr. McGregor
2113,99738,99738,PRON,PER,They
124,99744,99744,PRON,PER,her
411,99745,99745,NOM,FAC,here
124,99748,99748,PRON,PER,she
124,99750,99750,PRON,PER,she
124,99754,99754,PRON,PER,herself
2115,99757,99757,PRON,PER,We
360,99764,99764,NOM,PER,people
124,99772,99772,PROP,PER,Sage
360,99776,99776,PRON,PER,they
360,99782,99782,PRON,PER,I
360,99786,99786,PRON,PER,my
3957,99790,99792,NOM,PER,some burnout senior
3957,99795,99795,PRON,PER,himself
3958,99797,99799,NOM,FAC,an abandoned barn
360,99801,99801,PRON,PER,I
3957,99804,99804,PRON,PER,he
272,99809,99809,NOM,PER,anyone
0,99813,99813,PRON,PER,I
124,99815,99815,PRON,PER,her
0,99823,99823,PRON,PER,I
0,99829,99829,PRON,PER,you
0,99836,99836,PRON,PER,My
124,99843,99843,PRON,PER,she
0,99849,99849,PRON,PER,me
124,99853,99853,PROP,PER,Sage
124,99857,99857,PRON,PER,she
0,99860,99860,PRON,PER,me
124,99869,99869,PROP,PER,Sage
0,99871,99871,PRON,PER,I
3960,99880,99881,NOM,PER,The doctor
3960,99884,99884,PRON,PER,her
124,99888,99888,PROP,PER,Sage
0,99891,99891,PRON,PER,me
0,99895,99895,PRON,PER,you
124,99897,99897,PRON,PER,She
0,99900,99900,PRON,PER,you
124,99910,99910,PRON,PER,she
124,99914,99914,PRON,PER,I
124,99925,99925,PROP,PER,Sage
124,99927,99927,PRON,PER,me
124,99929,99929,PRON,PER,her
3961,99929,99930,NOM,PER,her therapist
3960,99932,99933,NOM,PER,The doctor
0,99943,99943,PRON,PER,I
124,99951,99951,PRON,PER,she
0,99955,99955,PRON,PER,you
124,99957,99957,PRON,PER,She
124,99969,99969,PRON,PER,I
124,99974,99974,PRON,PER,I
3963,99978,99979,NOM,PER,these psychiatrists
0,99982,99982,PRON,PER,your
0,99986,99986,PRON,PER,you
0,99989,99989,PRON,PER,you
0,99996,99996,PRON,PER,you
124,100003,100003,PRON,PER,She
108,100007,100007,PROP,PER,Logan
360,100010,100010,NOM,PER,people
411,100012,100012,NOM,FAC,here
360,100014,100014,PRON,PER,they
360,100019,100019,PRON,PER,They
360,100025,100025,PRON,PER,they
360,100030,100030,PRON,PER,they
360,100032,100032,PRON,PER,they
1954,100036,100037,NOM,PER,the patient
360,100039,100039,PRON,PER,They
360,100049,100049,PRON,PER,I
124,100052,100052,PROP,PER,Sage
360,100053,100053,PRON,PER,I
124,100057,100057,PRON,PER,her
124,100063,100063,PRON,PER,her
2684,100065,100066,NOM,FAC,the hospital
124,100068,100068,PRON,PER,her
360,100074,100074,PRON,PER,I
2120,100088,100088,PRON,PER,your
0,100093,100093,PRON,PER,My
2121,100101,100101,PRON,PER,you
2121,100105,100105,PRON,PER,you
2122,100107,100107,PRON,PER,her
2121,100109,100109,PRON,PER,you
2367,100115,100116,NOM,LOC,the world
2122,100123,100123,PRON,PER,her
235,100130,100130,PROP,PER,This”—she
2124,100136,100138,NOM,LOC,the real world
411,100144,100144,NOM,FAC,here
0,100154,100154,PRON,PER,I
0,100157,100157,PRON,PER,I
2121,100167,100167,PRON,PER,you
2122,100169,100169,PRON,PER,her
2122,100174,100174,PRON,PER,her
2121,100178,100178,PRON,PER,you
2121,100186,100186,PRON,PER,You
2122,100191,100191,PRON,PER,her
3960,100194,100195,NOM,PER,The doctor
2126,100199,100199,PRON,PER,me
124,100207,100207,PROP,PER,Sage
2126,100209,100209,PRON,PER,I
2126,100218,100218,PRON,PER,I
124,100223,100223,PRON,PER,her
2126,100226,100226,PRON,PER,me
124,100233,100233,PRON,PER,her
124,100236,100236,PRON,PER,her
2126,100241,100241,PRON,PER,me
2126,100249,100249,PRON,PER,yours
2126,100252,100252,PRON,PER,I
3960,100258,100259,NOM,PER,the doctor
2126,100261,100261,PRON,PER,I
3960,100264,100264,PRON,PER,her
3967,100264,100265,NOM,PER,her patient
3960,100273,100273,PRON,PER,she
0,100279,100279,PRON,PER,my
0,100282,100282,PRON,PER,I
2122,100285,100285,PRON,PER,her
2126,100289,100289,PRON,PER,you
124,100292,100292,PROP,PER,Sage
124,100305,100305,PRON,PER,She
2127,100307,100309,NOM,PER,an understanding friend
124,100317,100317,PRON,PER,I
3960,100324,100325,NOM,PER,the doctor
124,100329,100329,PRON,PER,I
124,100333,100333,PROP,PER,Sage
124,100335,100335,PRON,PER,she
124,100339,100339,PRON,PER,her
124,100345,100345,PRON,PER,she
2684,100347,100348,NOM,FAC,the hospital
2128,100357,100357,PRON,PER,we
411,100359,100359,NOM,FAC,here
233,100362,100363,PROP,PER,Dr. McGregor
124,100367,100367,PRON,PER,me
3970,100374,100376,NOM,FAC,an airy room
2128,100409,100409,PRON,PER,us
124,100416,100417,PROP,PER,326 Sage
124,100425,100425,PRON,PER,her
124,100428,100428,PRON,PER,She
1013,100443,100443,NOM,PER,men
124,100453,100453,PRON,PER,she
485,100457,100458,NOM,PER,a girl
124,100466,100466,PRON,PER,her
124,100469,100469,PRON,PER,Her
0,100476,100476,PRON,PER,I
2130,100479,100479,PRON,PER,you
3960,100485,100486,NOM,PER,the doctor
3960,100493,100493,PRON,PER,She
124,100504,100504,PROP,PER,Sage
124,100508,100508,PRON,PER,me
125,100516,100516,PROP,PER,Jesus
3974,100518,100518,PRON,PER,they
124,100522,100522,PRON,PER,her
3974,100525,100525,PRON,PER,they
124,100527,100527,PRON,PER,I
124,100540,100540,PROP,PER,Sage
124,100543,100543,PRON,PER,She
124,100550,100550,PRON,PER,You
108,100556,100556,PROP,PER,Logan
0,100562,100562,PRON,PER,I
0,100574,100574,PRON,PER,I
124,100577,100577,PRON,PER,her
341,100582,100582,NOM,FAC,there
124,100584,100584,PROP,PER,Sage
0,100588,100588,PRON,PER,me
0,100591,100591,PRON,PER,I
0,100594,100594,PRON,PER,I
0,100597,100597,PRON,PER,myself
0,100599,100599,PRON,PER,My
124,100606,100606,PRON,PER,Hers
124,100612,100612,PRON,PER,Her
124,100629,100629,PRON,PER,her
124,100639,100639,PRON,PER,Her
3976,100658,100659,NOM,PER,that maniac
124,100663,100663,PROP,PER,Sage
1441,100671,100672,NOM,PER,That guy
124,100676,100676,PRON,PER,her
124,100686,100686,PROP,PER,Sage
0,100689,100689,PRON,PER,You
2131,100695,100695,NOM,PER,Liar
0,100711,100711,PRON,PER,You
124,100722,100722,PRON,PER,I
124,100727,100727,PRON,PER,she
124,100737,100737,PRON,PER,her
124,100743,100743,PROP,PER,Sage
0,100745,100745,PRON,PER,I
124,100762,100762,PRON,PER,she
0,100774,100774,PRON,PER,you
0,100781,100781,PRON,PER,me
0,100783,100783,PRON,PER,you
0,100787,100787,PRON,PER,My
2724,100787,100788,NOM,PER,My family
0,100792,100792,PRON,PER,me
124,100803,100803,PRON,PER,She
0,100808,100808,PRON,PER,me
0,100813,100813,PRON,PER,you
0,100815,100815,PRON,PER,You
0,100817,100817,PRON,PER,me
0,100822,100822,PRON,PER,you
2133,100823,100824,NOM,PER,a prick
0,100826,100826,PRON,PER,You
0,100832,100832,PRON,PER,me
0,100837,100837,PRON,PER,you
2134,100838,100839,NOM,PER,a wimp
0,100843,100843,PRON,PER,you
0,100846,100846,PRON,PER,you
108,100850,100850,PROP,PER,Logan
0,100857,100857,PRON,PER,her
0,100864,100864,PRON,PER,She
0,100868,100868,PRON,PER,me
0,100872,100872,PRON,PER,she
0,100881,100881,PRON,PER,I
0,100885,100885,PRON,PER,you
0,100887,100887,PRON,PER,I
0,100892,100892,PRON,PER,you
0,100895,100895,PRON,PER,I
0,100900,100900,PRON,PER,you
0,100906,100906,PRON,PER,I
0,100912,100912,PRON,PER,She
0,100914,100914,PRON,PER,me
0,100918,100918,PRON,PER,I
108,100921,100921,PROP,PER,Logan
108,100923,100923,PRON,PER,you
0,100925,100925,PRON,PER,me
0,100931,100931,PRON,PER,I
108,100934,100934,PRON,PER,you
2135,100941,100941,PRON,PER,My
2135,100948,100948,PRON,PER,they
0,100950,100950,PRON,PER,you
124,100953,100953,PROP,PER,Sage
124,100955,100955,PRON,PER,her
2136,100963,100965,NOM,GPE,a weird place
2135,100967,100967,PRON,PER,They
808,100969,100970,NOM,PER,some guy
2138,100976,100978,NOM,PER,this big Indian
0,100990,100990,PRON,PER,I
271,101007,101007,NOM,PER,everyone
0,101013,101013,PRON,PER,my
271,101017,101017,PRON,PER,I
271,101019,101019,PRON,PER,my
271,101032,101032,PRON,PER,I
271,101038,101038,PRON,PER,my
124,101044,101044,PROP,PER,Sage
0,101046,101046,PRON,PER,your
2931,101046,101047,NOM,PER,your father
0,101049,101049,PRON,PER,you
0,101056,101056,PRON,PER,yourself
0,101059,101059,PRON,PER,you
124,101064,101064,PROP,PER,Sage
124,101066,101066,PRON,PER,her
0,101080,101080,PRON,PER,I
0,101086,101086,PRON,PER,myself
0,101088,101088,PRON,PER,I
127,101092,101092,PROP,PER,Tammi
0,101097,101097,PRON,PER,my
324,101097,101098,NOM,PER,my mom
0,101101,101101,PRON,PER,you
0,101103,101103,PRON,PER,I
0,101108,101108,PRON,PER,I
124,101116,101116,PRON,PER,You
124,101128,101128,PRON,PER,I
124,101131,101131,PRON,PER,myself
3960,101140,101141,NOM,PER,the doctor
124,101144,101144,PRON,PER,me
124,101148,101148,PRON,PER,I
124,101153,101153,PROP,PER,Sage
0,101155,101155,PRON,PER,I
124,101161,101161,PRON,PER,you
124,101164,101164,PRON,PER,You
0,101185,101185,PRON,PER,I
0,101188,101188,PRON,PER,I
124,101192,101192,PRON,PER,you
124,101194,101194,PRON,PER,You
124,101202,101202,PROP,PER,Sage
0,101207,101207,PRON,PER,I
124,101211,101211,PRON,PER,you
124,101221,101221,PRON,PER,you
108,101223,101223,PROP,PER,Logan
124,101225,101225,PRON,PER,You
124,101228,101228,PRON,PER,you
0,101231,101231,PRON,PER,me
0,101235,101235,PRON,PER,I
2142,101237,101237,PRON,PER,we
2374,101241,101241,NOM,PER,friends
0,101243,101243,PRON,PER,I
0,101245,101245,PRON,PER,I
2142,101248,101248,PRON,PER,us
0,101258,101258,PRON,PER,I
0,101267,101267,PRON,PER,I
0,101270,101270,PRON,PER,I
0,101273,101273,PRON,PER,I
124,101277,101277,PROP,PER,Sage
0,101284,101284,PRON,PER,I
0,101286,101286,PRON,PER,I
2144,101289,101298,NOM,PER,the first girl who got fucked over by some asshole
124,101301,101301,PRON,PER,She
0,101304,101304,PRON,PER,me
0,101311,101311,PRON,PER,I
2145,101314,101325,NOM,PER,the first girl who got her teeth knocked out by some psycho
2145,101319,101319,PRON,PER,her
2146,101324,101325,NOM,PER,some psycho
0,101328,101328,PRON,PER,I
0,101330,101330,PRON,PER,I
485,101334,101335,NOM,PER,a girl
0,101337,101337,PRON,PER,I
0,101340,101340,PRON,PER,I
124,101352,101352,PRON,PER,She
124,101356,101356,PRON,PER,she
124,101363,101363,PRON,PER,her
0,101369,101369,PRON,PER,you
411,101373,101373,NOM,FAC,here
0,101385,101385,PRON,PER,My
2149,101385,101386,NOM,PER,My folks
403,101392,101393,NOM,FAC,the school
0,101396,101396,PRON,PER,I
0,101400,101400,PRON,PER,my
0,101407,101407,PRON,PER,I
0,101415,101415,PRON,PER,I
0,101418,101418,PRON,PER,you
0,101426,101426,PRON,PER,you
108,101431,101431,PRON,PER,I
124,101438,101438,PRON,PER,her
108,101440,101440,PRON,PER,I
124,101444,101444,PRON,PER,her
124,101449,101449,PRON,PER,she
108,101451,101451,PRON,PER,me
108,101455,101455,PRON,PER,I
124,101459,101459,PRON,PER,her
124,101462,101462,PROP,PER,Sage
108,101466,101466,PRON,PER,my
108,101472,101472,PROP,PER,Logan
2151,101474,101474,PRON,PER,We
601,101479,101480,NOM,PER,each other
124,101484,101484,PRON,PER,She
124,101494,101494,PRON,PER,she
2151,101502,101502,PRON,PER,I
124,101504,101504,PRON,PER,she
124,101512,101512,PRON,PER,She
0,101515,101515,PRON,PER,I
124,101518,101518,PRON,PER,her
108,101522,101522,PRON,PER,You
0,101524,101524,PRON,PER,me
2151,101530,101530,PRON,PER,We
34,101534,101534,PROP,GPE,Mizzou
0,101537,101537,PRON,PER,I
0,101539,101539,PRON,PER,I
0,101543,101543,PRON,PER,my
0,101551,101551,PRON,PER,me
108,101552,101552,PRON,PER,you
2374,101558,101558,NOM,PER,friends
108,101564,101564,PRON,PER,you
108,101571,101571,PRON,PER,your
2154,101575,101575,PRON,PER,they
108,101578,101578,PRON,PER,you
124,101582,101582,PROP,PER,Sage
124,101594,101594,PRON,PER,her
124,101598,101598,PRON,PER,her
108,101603,101603,PROP,PER,Logan
0,101605,101605,PRON,PER,I
34,101610,101610,PROP,GPE,Mizzou
0,101612,101612,PRON,PER,I
486,101623,101623,NOM,FAC,school
124,101637,101637,PROP,PER,Sage
124,101641,101641,PRON,PER,me
124,101644,101644,PRON,PER,her
124,101647,101647,PRON,PER,her
124,101651,101651,PRON,PER,I
3979,101660,101661,NOM,PER,a resident
124,101664,101664,PROP,PER,Sage
124,101667,101667,PRON,PER,you
0,101669,101669,PRON,PER,me
124,101672,101672,PRON,PER,your
0,101682,101682,PRON,PER,I
124,101690,101690,PRON,PER,you
124,101692,101692,PRON,PER,You
0,101699,101699,PRON,PER,me
2156,101712,101714,NOM,GPE,the same city
0,101716,101716,PRON,PER,me
34,101718,101718,PROP,PER,Mizzou
2157,101722,101722,PRON,PER,We
601,101728,101729,NOM,PER,each other
2157,101732,101732,PRON,PER,I
2157,101738,101738,PRON,PER,I
233,101741,101742,PROP,PER,Dr. McGregor
233,101748,101748,PRON,PER,she
124,101754,101754,PRON,PER,you
108,101757,101757,PROP,PER,Logan
108,101760,101760,PRON,PER,I
108,101762,101762,PRON,PER,my
0,101771,101771,PRON,PER,I
34,101778,101778,PROP,GPE,Mizzou
0,101780,101780,PRON,PER,I
124,101784,101784,PRON,PER,you
0,101787,101787,PRON,PER,me
2269,101789,101790,NOM,PER,a man
124,101793,101793,PRON,PER,I
124,101813,101813,PRON,PER,me
124,101816,101816,PROP,PER,Sage
125,101818,101819,PROP,PER,Jesus Christ
124,101821,101821,PRON,PER,you
606,101829,101830,NOM,PER,a guy
124,101833,101833,PRON,PER,you
485,101848,101849,NOM,PER,a girl
124,101851,101851,PRON,PER,she
124,101861,101861,PRON,PER,She
124,101865,101865,PROP,PER,Sage
124,101867,101867,PRON,PER,her
124,101871,101871,PRON,PER,her
124,101879,101879,PRON,PER,me
0,101882,101882,PRON,PER,I
108,101888,101888,PROP,PER,Logan
0,101890,101890,PRON,PER,I
2161,101894,101943,NOM,PER,"a father who hates me , and a society that treats me like a damn joke , and a body that ’s too tall and too muscular . . . but when that guy started pounding me , and calling me a fag , and kicking me in the crotch"
0,101898,101898,PRON,PER,me
2162,101901,101920,NOM,PER,"a society that treats me like a damn joke , and a body that ’s too tall and too muscular"
0,101905,101905,PRON,PER,me
1441,101926,101927,NOM,PER,that guy
0,101930,101930,PRON,PER,me
0,101934,101934,PRON,PER,me
2682,101935,101936,NOM,PER,a fag
0,101940,101940,PRON,PER,me
0,101946,101946,PRON,PER,She
0,101960,101960,PRON,PER,I
0,101963,101963,PRON,PER,I
2831,101969,101970,NOM,PER,a woman
0,101974,101974,PRON,PER,I
0,101979,101979,PRON,PER,I
0,101985,101985,PRON,PER,I
2166,101989,101993,NOM,PER,a boy to my family
0,101992,101992,PRON,PER,my
2724,101992,101993,NOM,PER,my family
0,101996,101996,PRON,PER,I
0,102005,102005,PRON,PER,my
0,102011,102011,PRON,PER,I
0,102019,102019,PRON,PER,I
0,102022,102022,PRON,PER,I
0,102026,102026,PRON,PER,I
0,102030,102030,PRON,PER,I
2168,102032,102032,PRON,PER,we
2374,102035,102035,NOM,PER,friends
2168,102040,102040,PRON,PER,we
2168,102044,102044,PRON,PER,we
2170,102048,102050,NOM,PER,each other man
2278,102052,102052,NOM,PER,man
124,102056,102056,PROP,PER,Sage
0,102064,102064,PRON,PER,You
0,102067,102067,PRON,PER,your
2172,102075,102075,PRON,PER,they
0,102077,102077,PRON,PER,me
0,102081,102081,PRON,PER,You
0,102084,102084,PRON,PER,I
124,102087,102087,PROP,PER,Sage
0,102089,102089,PRON,PER,you
606,102092,102093,NOM,PER,a guy
0,102095,102095,PRON,PER,You
1627,102097,102098,NOM,PER,a chick
124,102112,102112,PRON,PER,She
3981,102116,102116,PRON,PER,we
0,102122,102122,PRON,PER,I
0,102125,102125,PRON,PER,I
272,102129,102129,NOM,PER,anyone
0,102144,102144,PRON,PER,I
2367,102147,102148,NOM,LOC,the world
0,102151,102151,PRON,PER,I
0,102162,102162,PRON,PER,I
485,102167,102168,NOM,PER,a girl
0,102170,102170,PRON,PER,I
0,102174,102174,PRON,PER,I
0,102179,102179,PRON,PER,I
0,102185,102185,PRON,PER,my
0,102194,102194,PRON,PER,I
2177,102200,102201,NOM,LOC,the water
108,102203,102203,PROP,PER,Logan
0,102205,102205,PRON,PER,I
108,102215,102215,PRON,PER,I
108,102229,102229,PRON,PER,me
0,102230,102230,PRON,PER,she
108,102235,102235,PRON,PER,I
108,102240,102240,PRON,PER,I
108,102248,102248,PRON,PER,I
124,102252,102252,PROP,PER,Sage
108,102256,102256,PRON,PER,You
108,102258,102258,PRON,PER,you
2269,102263,102264,NOM,PER,a man
0,102268,102268,PRON,PER,I
108,102276,102276,PRON,PER,You
606,102281,102282,NOM,PER,a guy
108,102284,102284,PRON,PER,You
108,102287,102287,PRON,PER,yourself
108,102292,102292,PRON,PER,you
108,102304,102304,PRON,PER,you
108,102307,102307,PRON,PER,your
0,102320,102320,PRON,PER,I
108,102322,102322,PRON,PER,you
108,102326,102326,PROP,PER,Logan
108,102329,102329,PRON,PER,I
124,102340,102340,PROP,PER,Sage
108,102342,102342,PRON,PER,You
108,102348,102348,PRON,PER,you
108,102352,102352,PRON,PER,you
485,102354,102355,NOM,PER,a girl
0,102358,102358,PRON,PER,me
108,102364,102364,PRON,PER,you
2269,102366,102367,NOM,PER,a man
233,102374,102375,PROP,PER,Dr. McGregor
124,102378,102378,PRON,PER,she
3983,102381,102382,NOM,PER,The therapist
124,102391,102391,PRON,PER,she
3984,102397,102399,NOM,PER,a different guard
1271,102402,102402,NOM,PER,Sir
108,102404,102404,PRON,PER,you
3984,102410,102410,PRON,PER,His
1271,102418,102418,PRON,PER,I
124,102426,102426,PROP,PER,Sage
2183,102436,102436,PRON,PER,we
0,102440,102440,PRON,PER,me
0,102446,102446,PRON,PER,I
0,102453,102453,PRON,PER,me
124,102455,102455,PRON,PER,you
124,102462,102462,PROP,PER,Sage
124,102464,102464,PRON,PER,her
124,102467,102467,PRON,PER,her
1271,102474,102474,NOM,PER,Sir
3985,102478,102479,NOM,PER,the guard
2185,102490,102493,NOM,PER,a couple of jerks
108,102495,102495,PRON,PER,your
3985,102499,102500,NOM,PER,The guard
124,102502,102502,PRON,PER,my
124,102506,102506,PRON,PER,I
3984,102513,102513,PRON,PER,He
124,102515,102515,PRON,PER,me
124,102523,102523,PRON,PER,I
124,102531,102531,PROP,PER,Sage
124,102536,102536,PRON,PER,me
124,102540,102540,PROP,PER,Sage
124,102550,102550,PRON,PER,I
124,102559,102559,PRON,PER,my
3985,102562,102563,NOM,PER,The guard
124,102565,102565,PRON,PER,me
124,102568,102568,PRON,PER,I
233,102579,102580,PROP,PER,Dr. McGregor
124,102582,102582,PRON,PER,I
2396,102585,102586,NOM,FAC,the hall
124,102591,102591,PRON,PER,my
425,102597,102598,NOM,FAC,the lobby
124,102603,102603,PRON,PER,I
3985,102608,102609,NOM,PER,the guard
425,102611,102611,PRON,FAC,it
114,102613,102613,PROP,PER,Mom
114,102617,102617,PRON,PER,she
124,102619,102619,PRON,PER,me
425,102622,102623,NOM,FAC,the lobby
124,102631,102631,PRON,PER,You
1959,102638,102639,NOM,PER,the receptionist
108,102642,102642,PRON,PER,me
108,102644,102644,PRON,PER,I
729,102647,102648,NOM,VEH,the car
114,102650,102650,PROP,PER,Mom
108,102652,102652,PRON,PER,me
108,102657,102657,PROP,PER,Logan
127,102660,102660,PRON,PER,I
114,102664,102664,PRON,PER,her
127,102665,102665,PRON,PER,I
127,102669,102669,PRON,PER,I
114,102673,102673,PRON,PER,her
114,102682,102682,PRON,PER,her
127,102687,102687,PRON,PER,me
127,102691,102691,PRON,PER,I
127,102696,102696,PRON,PER,I
114,102701,102701,PROP,PER,Mom
127,102703,102703,PRON,PER,me
127,102706,102706,PRON,PER,my
127,102710,102710,PRON,PER,I
127,102714,102714,PRON,PER,I
127,102720,102720,PRON,PER,I
127,102724,102724,PRON,PER,I
127,102727,102727,PRON,PER,I
127,102731,102731,PRON,PER,I
127,102734,102734,PRON,PER,I
127,102742,102742,PRON,PER,I
114,102751,102751,PROP,PER,Mom
236,102758,102760,PROP,PER,BERNAL C. HENDERSCHMITT
3994,102765,102765,NOM,PER,friend
3994,102767,102767,PRON,PER,you
3994,102770,102770,PRON,PER,You
127,102776,102776,PRON,PER,I
127,102778,102778,PRON,PER,I
3994,102789,102789,PRON,PER,you
3994,102792,102792,PRON,PER,you
127,102796,102796,PRON,PER,I
3995,102801,102802,NOM,FAC,this cemetery
3996,102804,102804,PRON,PER,they
127,102810,102810,PRON,PER,me
127,102814,102814,PRON,PER,I
114,102833,102833,PROP,PER,Mom
3997,102840,102840,PRON,PER,we
332,102842,102842,NOM,FAC,home
127,102845,102845,PRON,PER,I
114,102849,102849,PRON,PER,her
127,102853,102853,PRON,PER,I
127,102856,102856,PRON,PER,I
3999,102860,102861,NOM,FAC,that trailer
127,102863,102863,PRON,PER,I
127,102869,102869,PRON,PER,I
236,102878,102878,PROP,PER,Bernal
4000,102878,102880,NOM,FAC,Bernal ’s tombstone
236,102883,102883,PRON,PER,he
127,102885,102885,PRON,PER,me
236,102893,102893,PRON,PER,he
124,102901,102901,PROP,PER,Sage
124,102906,102906,PRON,PER,her
4001,102915,102919,NOM,PER,the boy she once was
124,102917,102917,PRON,PER,she
127,102925,102925,PRON,PER,my
127,102928,102928,PRON,PER,I
127,102934,102934,PRON,PER,I
124,102937,102937,PROP,PER,Sage
